gene_callers_id	source	gene_name	gene_hmm_id	e_value	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
350689	Archaea_76	Ribosomal_L23	PF00276.20	5e-33	0.984709480122324	1	0.284403669724771	1	0.431192660550459	1	1	1	1	0.767584097859327	0.614678899082569	1	0	0.055045871559633	0.0978593272171254	1	0.467889908256881	0.865443425076453	1	0.636085626911315	1	0.929663608562691	0.63914373088685	0.82262996941896	0.0703363914373089	0.776758409785933	1	0.363914373088685	0.938837920489297
350690	Archaea_76	Ribosomal_L4	PF00573.22	2.1e-59	0.762135922330097	1	1	0.710355987055016	0.938511326860841	0.91747572815534	0.828478964401295	0.969255663430421	1	0.385113268608414	0.631067961165049	1	0.48705501618123	0.605177993527508	0.485436893203884	0.854368932038835	0.477346278317152	0.715210355987055	1	0.909385113268608	0.933656957928802	0.805825242718447	0.398058252427184	0.705501618122977	0.48705501618123	0.881877022653722	0.872168284789644	0.516181229773463	0.498381877022654
350691	Archaea_76	Ribosomal_L3	PF00297.22	3.9e-18	0.946913580246914	0.985185185185185	0.909876543209876	0.54320987654321	0.97037037037037	0.693827160493827	0.966666666666667	1	0.583950617283951	0.34320987654321	0.997530864197531	1	0.281481481481481	0.435802469135803	0.634567901234568	0.816049382716049	0.679012345679012	0.760493827160494	0.728395061728395	0.664197530864198	1	0.995061728395062	0.853086419753086	0.741975308641975	0.435802469135803	0.809876543209877	0.982716049382716	0.833333333333333	0.503703703703704
174468	Archaea_76	TIM	PF00121.18	4.3e-16	0.723484848484849	1	0	1	0.106060606060606	0.522727272727273	0.859848484848485	0.909090909090909	0.795454545454545	1	1	1	0.700757575757576	0.803030303030303	0.571969696969697	0.996212121212121	0	1	0.829545454545455	1	0.984848484848485	1	0.492424242424242	1	0.632575757575758	0.776515151515151	1	1	0
1582756	Archaea_76	HMG-CoA_red	PF00368.18	2.4e-39	0	0.921325051759834	0	0	0	0.312629399585921	0	0	0	0	0.488612836438923	0	0	0	0	0	0	0.161490683229814	0	0.312629399585921	0	0	0	0.803312629399586	0	0	0	0	0
1054545	Archaea_76	Adenylsucc_synt	PF00709.21	5.9e-173	0.941221964423821	1	1	1	0.984532095901005	1	1	0.985305491105955	1	1	1	1	0.979891724671307	0.912606341840681	1	1	0.994586233565352	1	1	1	1	1	1	1	1	1	1	1	1
524694	Archaea_76	tRNA-synt_1d	PF00750.19	3.3e-13	0.154647435897436	0.667467948717949	0	0	0.120192307692308	0.128205128205128	0.171474358974359	0	0.145833333333333	0	0.188301282051282	0.241185897435897	0	0.241185897435897	0	0	0	0	0	0	0.591346153846154	0.0705128205128205	0.204326923076923	0.670673076923077	0.461538461538462	0.144230769230769	0.452724358974359	0.613782051282051	0.177884615384615
174507	Archaea_76	Ribosomal_L16	PF00252.18	9.6e-32	0.959259259259259	0.557407407407407	0.840740740740741	0	0	0.188888888888889	0	0.818518518518519	0.557407407407407	0	0.559259259259259	0	0	0.377777777777778	0.27962962962963	0.57037037037037	0.661111111111111	0.464814814814815	0.894444444444444	0.209259259259259	0.27962962962963	0.705555555555556	0.27962962962963	0.887037037037037	0.8	0	0.911111111111111	0.598148148148148	0
350783	Archaea_76	Adenylsucc_synt	PF00709.21	2.6e-100	0.326113116726835	0.363417569193742	0.181708784596871	0.237063778580024	0.329723225030084	0.28158844765343	0.249097472924188	0	0.45367027677497	0.275571600481348	0	0.356197352587244	0	0.181708784596871	0.545126353790614	0.554753309265945	0.356197352587244	0.398315282791817	0	0.488567990373045	0	0.460890493381468	0.494584837545126	0.667870036101083	0.143200962695548	0	0.518652226233454	0.553549939831528	0.601684717208183
1231580	Archaea_76	Ribosomal_S2	PF00318.20	3.7e-30	0.959349593495935	0	0.704065040650407	0.175609756097561	0.739837398373984	0.0943089430894309	0.676422764227642	0.583739837398374	0.817886178861789	0.382113821138211	0.491056910569106	0	0	0	0.476422764227642	0.6	1	0.491056910569106	0.813008130081301	0.665040650406504	0.567479674796748	0.87479674796748	0.261788617886179	0.795121951219512	0.567479674796748	1	0.865040650406504	0.852032520325203	0.421138211382114
1582950	Archaea_76	PTH2	PF01981.16	3.7e-42	0.89159891598916	0.357723577235772	0.051490514905149	0.555555555555556	0	0	0.62059620596206	0	0.48780487804878	0	0.631436314363144	0.474254742547426	0	0	0.691056910569106	0.238482384823848	0	0	0	0	0.273712737127371	0.7289972899729	0.176151761517615	0.983739837398374	0	0.149051490514905	0.536585365853659	0.281842818428184	0.53929539295393
1582967	Archaea_76	Ribosomal_L1	PF00687.21	1e-37	0	0.735042735042735	0.233618233618234	0	0	0.415954415954416	0.323361823361823	0.242165242165242	0	0.15954415954416	0.273504273504274	0.217948717948718	0	0	0.346153846153846	0.994301994301994	0	0.349002849002849	0.00142450142450142	0.43019943019943	0.790598290598291	0.918803418803419	0.482905982905983	0.641025641025641	0.282051282051282	0.425925925925926	0.97008547008547	0.297720797720798	0.955840455840456
1231689	Archaea_76	Ribosomal_S19	PF00203.21	1.2e-39	0	0.547101449275362	0.539855072463768	0.623188405797101	0	0	0.91304347826087	0.547101449275362	0	0	0	1	0	0.670289855072464	0.601449275362319	0.543478260869565	1	0	0.532608695652174	0	0.565217391304348	0.891304347826087	0.626811594202899	0.826086956521739	1	0.826086956521739	0	0	0
1231690	Archaea_76	Ribosomal_L22	PF00237.19	8.1e-13	0	0	0	0	0	0	0.512437810945274	0	0	0	0	0.960199004975124	0	0	0	0	0.0298507462686567	0	0	0	0	0	0	0.36318407960199	0.865671641791045	0	0	0	0
1054696	Archaea_76	Ribosomal_L22	PF00237.19	6.6e-21	0.631133671742809	0.309644670050761	0.512690355329949	0.505922165820643	0.598984771573604	0.708967851099831	0.71404399323181	0.578680203045685	0.255499153976311	0.297800338409475	0.379018612521151	0.392554991539763	0	0.692047377326565	0.602368866328257	0.304568527918782	0.818950930626058	0.666666666666667	0.377326565143824	0.560067681895093	0.705583756345178	0.184433164128596	0.77834179357022	0.697123519458545	0.736040609137056	0.463620981387479	0.824027072758037	0.820642978003384	0.918781725888325
1054698	Archaea_76	Ribosomal_L29	PF00831.23	1.6e-14	0	0.476923076923077	1	0.958974358974359	0.184615384615385	0	0.805128205128205	0	0	1	1	1	0	0	0.81025641025641	1	1	1	1	1	0.143589743589744	1	1	0.538461538461538	1	0.943589743589744	1	0.98974358974359	1
1054701	Archaea_76	Ribosomal_S17	PF00366.20	6e-24	0.836309523809524	0.889880952380952	1	0.726190476190476	1	0.916666666666667	0.967261904761905	0.946428571428571	0.616071428571429	0.886904761904762	0.922619047619048	1	0.797619047619048	0.449404761904762	0	1	1	0.985119047619048	1	1	1	1	0.955357142857143	1	1	0.913690476190476	1	1	0.407738095238095
1054702	Archaea_76	Ribosomal_L14	PF00238.19	7.9e-36	0.583959899749373	0.536340852130326	1	0.388471177944862	0.736842105263158	0.323308270676692	0.857142857142857	0.857142857142857	0.31077694235589	0	0.954887218045113	1	0.764411027568922	0	0.789473684210526	1	1	0.641604010025063	1	0.972431077694236	1	1	0.969924812030075	1	1	1	1	1	1
1054703	Archaea_76	Ribosomal_L26	PF16906.5	1.3e-17	0.875	0.987745098039216	1	0.916666666666667	0.82843137254902	0.549019607843137	1	0.0735294117647059	1	0.674019607843137	0.919117647058824	0.0490196078431372	0.0465686274509804	0	1	1	1	1	1	1	1	1	0.899509803921569	0.870098039215686	1	1	1	1	1
468	Archaea_76	PPS_PS	PF02006.16	1.7e-24	0.403100775193798	0	0	0.918604651162791	0	0	0.562015503875969	0.887596899224806	0.585271317829457	0	0	0	0	0	0.848837209302326	0.585271317829457	0.736434108527132	0.988372093023256	1	0	0	0.806201550387597	0	0.511627906976744	0	0.310077519379845	0.996124031007752	0	0.531007751937985
1407679	Archaea_76	PTH2	PF01981.16	2.8e-12	0	0	0	0	0	0	0	0	0	0	0.771929824561403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1407680	Archaea_76	PTH2	PF01981.16	9.4e-33	0	0	0.301169590643275	0	0.277777777777778	0.833333333333333	0	0	0.692982456140351	0.327485380116959	0.950292397660819	0.842105263157895	0	0	0	0.728070175438597	0	0.441520467836257	0.12280701754386	0.754385964912281	0	0.0526315789473684	0	0.774853801169591	0	0.710526315789474	1	0	0.771929824561403
877356	Archaea_76	tRNA-synt_His	PF13393.6	5.6e-51	0.637140637140637	0.479409479409479	0.922299922299922	0.643356643356643	0.830613830613831	0.177156177156177	0.265734265734266	0.994560994560995	0.35042735042735	0.229215229215229	0.345765345765346	0.674436674436674	0.277389277389277	0.155400155400155	0.405594405594406	0.414141414141414	0.634809634809635	0.0458430458430458	0.63014763014763	0.377622377622378	0.581196581196581	0.533022533022533	0.921522921522922	0.507381507381507	0.830613830613831	0.804195804195804	0.581196581196581	0.88034188034188	0.840714840714841
1407687	Archaea_76	Ribosomal_S8	PF00410.19	3.9e-24	0.613475177304965	0	0.464539007092199	0	0.117021276595745	0	0	0.535460992907801	0	0	0	0.840425531914894	0	0.556737588652482	0	0	0	0	0	0	0	0	0.723404255319149	0.531914893617021	0	0	0	0	0
877409	Archaea_76	eIF-6	PF01912.18	2.2e-51	0.256410256410256	0.607843137254902	0.585218702865762	0.733031674208145	0.0723981900452489	0	0.212669683257919	0.414781297134238	0.18552036199095	0	0	0	0.0542986425339367	0	0	0.591251885369532	0.227752639517345	0.313725490196078	0	0	0.165912518853695	0.644042232277526	0.268476621417798	0.229260935143288	0	0.552036199095023	0.909502262443439	0.310708898944193	0
1231832	Archaea_76	Ribosomal_S2	PF00318.20	3.8e-95	0.939964157706093	0.840501792114695	0.353942652329749	0.482974910394265	0.551971326164875	0.353046594982079	0.696236559139785	0.407706093189964	0.432795698924731	0.853942652329749	0.510752688172043	0.807347670250896	0.398745519713262	0	0.852150537634409	0.46505376344086	0.543906810035842	0.474910394265233	0.516129032258065	0.853942652329749	0.78673835125448	0.817204301075269	0.924731182795699	0.617383512544803	0.53673835125448	0.805555555555556	0.733870967741935	0.846774193548387	0.896953405017921
1407763	Archaea_76	Ribosomal_S15	PF00312.22	1.9e-34	0.231060606060606	0.950757575757576	0.386363636363636	0.821969696969697	0.291666666666667	0	1	0.924242424242424	1	0	0.200757575757576	0.450757575757576	0	0	0.549242424242424	0.924242424242424	0.924242424242424	0.946969696969697	0	1	0.803030303030303	0	0.882575757575758	0.939393939393939	0	0	0.310606060606061	0	0
351098	Archaea_76	eIF-6	PF01912.18	9.6e-55	0.33668903803132	0.736017897091723	0.608501118568233	0.585011185682327	0.422818791946309	0.100671140939597	0.922818791946309	0.416107382550336	0.668903803131991	0.460850111856823	0.449664429530201	0.563758389261745	0	0	0.456375838926175	0.957494407158837	0.861297539149888	1	0.787472035794183	1	1	0.959731543624161	0.539149888143177	0.951901565995526	0.899328859060403	0.266219239373602	1	0.440715883668904	0.572706935123042
351108	Archaea_76	RNase_HII	PF01351.18	1.9e-43	0.435714285714286	0.708333333333333	0.570238095238095	0.678571428571429	0.535714285714286	0.677380952380952	0.689285714285714	0.35952380952381	0.992857142857143	0.35952380952381	0.605952380952381	0.683333333333333	0	0	0.810714285714286	0.942857142857143	0.607142857142857	0.961904761904762	0.630952380952381	0.685714285714286	0.911904761904762	1	0.451190476190476	0.748809523809524	0.825	0.545238095238095	0.46547619047619	0.58452380952381	0.651190476190476
351109	Archaea_76	tRNA-synt_1c	PF00749.21	7.9e-66	0.301169590643275	0.664912280701754	0.297076023391813	0.46140350877193	0.528654970760234	0.154385964912281	0.597076023391813	0.176608187134503	0.429824561403509	0	0.71812865497076	0.712865497076023	0	0	0.554970760233918	0.945614035087719	0.759649122807018	0.850292397660819	0.828654970760234	0.930994152046784	0.647368421052632	1	0.753216374269006	0.934502923976608	0.892397660818713	0.222222222222222	1	0.532748538011696	0.535087719298246
351112	Archaea_76	Ribosomal_S15	PF00312.22	1.8e-16	0.527964205816555	0.782997762863535	0.628635346756152	0.919463087248322	0.796420581655481	0.856823266219239	0.337807606263982	0.29082774049217	0.176733780760626	0	0.870246085011186	0	0	0	0.384787472035794	1	0.662192393736018	0.612975391498881	0.885906040268456	0.760626398210291	1	0.261744966442953	0.988814317673378	0.776286353467561	0.995525727069351	0.876957494407159	1	0.845637583892617	0.543624161073825
351121	Archaea_76	AdoHcyase	PF05221.17	8.5e-41	0.681933842239186	0	0	0	0	0	0.190839694656489	0.0254452926208651	0	0	0	0	0	0	0	0	0.684478371501272	0	0.765903307888041	0	0.0966921119592875	0	0.282442748091603	0.099236641221374	0.572519083969466	0.318066157760814	0	0.595419847328244	0
877491	Archaea_76	Ribosomal_S11	PF00411.19	4.3e-50	0.474666666666667	0	0	0.888	0.797333333333333	0.016	0.218666666666667	0.386666666666667	0	0	0.149333333333333	0.84	0.834666666666667	0	0.344	0	0.410666666666667	0.450666666666667	0.882666666666667	0.189333333333333	0.304	0.130666666666667	0.517333333333333	0.536	0.498666666666667	0.973333333333333	0.530666666666667	0.226666666666667	0
877492	Archaea_76	Ribosomal_S13	PF00416.22	1.3e-35	0.34733893557423	0.478991596638655	0.481792717086835	1	0	0	0.781512605042017	0.442577030812325	0	0.675070028011205	0	0.957983193277311	0	0	0.336134453781513	0.453781512605042	0.742296918767507	0.644257703081233	0.65266106442577	1	0.722689075630252	0.711484593837535	0.722689075630252	0.263305322128852	0.991596638655462	1	1	0.540616246498599	0.927170868347339
1054838	Archaea_76	AdoHcyase	PF05221.17	4.2e-41	0.957317073170732	0.934959349593496	1	1	0.961382113821138	0.880081300813008	0.997967479674797	0.902439024390244	0.741869918699187	0.997967479674797	0.693089430894309	1	0.934959349593496	0.725609756097561	0.934959349593496	0.977642276422764	1	0.957317073170732	0.977642276422764	0.752032520325203	1	0.989837398373984	1	0.741869918699187	0.934959349593496	1	1	0.997967479674797	1
1231889	Archaea_76	Ribosomal_S15	PF00312.22	4.1e-15	0	0	0.662280701754386	0.866228070175439	0	0	0.25219298245614	0	0.331140350877193	0	1	0.660087719298246	0	0	0	1	0	0.881578947368421	0	0.603070175438597	0.793859649122807	0.93640350877193	0	0.760964912280702	0.532894736842105	0	0.471491228070175	0.37719298245614	0
174819	Archaea_76	Ribosomal_S9	PF00380.19	1.5e-46	0.493638676844784	0	0.297709923664122	0	0.455470737913486	0	0.409669211195929	0	0.989821882951654	0	0.267175572519084	0.615776081424936	0.50381679389313	0	0.379134860050891	0	0	0.709923664122137	0	0.867684478371501	0.778625954198473	0.0534351145038168	0.595419847328244	0.837150127226463	0.358778625954198	0	0	0.381679389312977	0.384223918575064
174865	Archaea_76	Ham1p_like	PF01725.16	9e-59	1	1	0.985365853658537	1	1	1	1	1	1	1	1	0.889430894308943	1	1	0.87479674796748	0.471544715447154	0.321951219512195	0	0.899186991869919	0.547967479674797	0.255284552845528	0.783739837398374	0.248780487804878	0.858536585365854	0.773983739837398	0.373983739837398	1	0.539837398373984	0.375609756097561
760	Archaea_76	Ribosomal_S7	PF00177.21	5.4e-65	0.32258064516129	0.649462365591398	0	1	0.653763440860215	0.87741935483871	0.812903225806452	1	0.948387096774194	0.941935483870968	1	0.460215053763441	0.30752688172043	1	0	0.795698924731183	0	0.705376344086021	0.410752688172043	0.765591397849462	0.417204301075269	0.679569892473118	0	0	0	0	0.888172043010753	0.324731182795699	0
701307	Archaea_76	CTP-dep_RFKase	PF01982.16	2.5e-30	0.353817504655493	0	0.359404096834264	0.452513966480447	0.560521415270019	0	0.62756052141527	0.312849162011173	0.31657355679702	0.370577281191806	0	0.865921787709497	0.635009310986965	0	0.307262569832402	0.769087523277467	0.875232774674115	0.37243947858473	0.871508379888268	0.722532588454376	0.776536312849162	0.53072625698324	1	1	0.746741154562384	0.76536312849162	0.664804469273743	0.994413407821229	0.731843575418994
525284	Archaea_76	Adenylsucc_synt	PF00709.21	4.8e-171	0.622583139984532	0.761020881670534	0.760247486465584	0.583139984532096	0.211910286156226	0.619489559164733	0.875483372003094	0.518174787316319	0.974477958236659	0.382830626450116	0.621809744779582	0.459396751740139	0.474091260634184	0.232791956689869	0.894818252126837	0.94431554524362	0.844547563805104	0.822119102861562	0.782675947409126	0.531322505800464	0.825212683681361	0.895591647331787	0.901005413766435	0.936581593194122	0.930394431554524	0.979891724671307	0.782675947409126	0.731631863882444	0.96983758700696
525288	Archaea_76	Rib_5-P_isom_A	PF06026.14	2.6e-59	0.921810699588477	0.847736625514403	0.928669410150892	0.814814814814815	0	0.796982167352538	0.853223593964335	0.521262002743484	0.757201646090535	0.294924554183813	0.979423868312757	1	0.393689986282579	0.532235939643347	0.840877914951989	0.910836762688615	0.754458161865569	0.998628257887517	0.672153635116598	0.769547325102881	0.624142661179698	0.983539094650206	0.979423868312757	1	0.754458161865569	0.950617283950617	1	0.434842249657064	0.582990397805213
1407996	Archaea_76	eIF-6	PF01912.18	1.8e-51	0.392156862745098	0.506787330316742	1	0.932126696832579	0.437405731523379	0	0.55052790346908	0	0.769230769230769	0.239819004524887	0	0.211161387631976	0	0	0.823529411764706	0.91553544494721	0.81447963800905	0.69683257918552	0.461538461538462	0.668174962292609	0.829562594268477	0.294117647058824	0.678733031674208	0.366515837104072	0.770739064856712	0.773755656108597	0.440422322775264	0.604826546003017	1
1055071	Archaea_76	Ribosomal_L1	PF00687.21	1.1e-54	0	0	0	0.0876436781609195	0	0	0	0.913793103448276	0	0	1	0	0	0.568965517241379	0	0	0	0	0	0	0	0	0.181034482758621	0.278735632183908	0	0	0	0	0
701417	Archaea_76	RNase_HII	PF01351.18	1.2e-42	0.22	0.908333333333333	0.546666666666667	0.0683333333333333	0.1	0.723333333333333	0.423333333333333	0.345	0.701666666666667	0.0433333333333333	0.501666666666667	0.481666666666667	0.251666666666667	0.405	0.386666666666667	0.91	0.478333333333333	0.583333333333333	0.333333333333333	0.86	0.688333333333333	0.8	0.493333333333333	0.25	0.451666666666667	0.3	0.818333333333333	0.4	0.496666666666667
1055262	Archaea_76	RNA_pol_Rpb6	PF01192.22	1.4e-08	1	0.859649122807018	1	0.37280701754386	1	0	0	0.741228070175439	0.671052631578947	0.228070175438596	0	0.144736842105263	0.105263157894737	0	0.517543859649123	0	0	0	0	0.368421052631579	0.93859649122807	1	0.692982456140351	0.991228070175439	1	0.219298245614035	1	1	0.776315789473684
877825	Archaea_76	Ribosomal_L29	PF00831.23	6.5e-17	0.480392156862745	0	0.696078431372549	0.225490196078431	0	0	0.372549019607843	0	0.397058823529412	0.696078431372549	0.176470588235294	0	0	0	0	0	0	0	0	0.843137254901961	0.279411764705882	0	0	0.274509803921569	0.446078431372549	1	0	0	0.225490196078431
877826	Archaea_76	Ribosomal_S17	PF00366.20	2.3e-30	0.978070175438596	0	0.925438596491228	0.552631578947368	0	0.162280701754386	0.412280701754386	0	0.144736842105263	0.434210526315789	0.942982456140351	0.894736842105263	0	0	0.245614035087719	0	0.0570175438596491	0.657894736842105	0.820175438596491	1	1	0.754385964912281	0	1	1	0.723684210526316	0	0.741228070175439	1
