gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
971356	Archaea_76	TIM	PF00121.18	0.757217847769029	0.79002624671916	0	0.406824146981627	0.39501312335958	0	0.198162729658793	0	0	0.396325459317585	0	0.545931758530184	0.338582677165354	0	0	0	0.52755905511811	0	0.389763779527559	1.40551181102362	0.125984251968504	0	0	0.448818897637795	0.26246719160105	0.083989501312336	0	0.39501312335958	0
1039003	Archaea_76	Adenylsucc_synt	PF00709.21	0	0	0.373297002724796	0.272479564032698	0	0.274296094459582	0.228882833787466	0	0.548592188919164	0.54677565849228	0	0	0.272479564032698	0	0.398728428701181	0.27338782924614	0.544959128065395	0.211625794732062	0.32425068119891	0	0.957311534968211	0	1.094459582198	0.831062670299727	0	1.01544050862852	0	0	0.411444141689373
1709868	Archaea_76	NDK	PF00334.19	0.655773420479303	0.657952069716776	0.466230936819172	0	0	0	0	0	0	0.655773420479303	0.143790849673203	0.313725490196078	0.5119825708061	0.16557734204793	0.749455337690632	0	1.0479302832244	0	0.108932461873638	0.555555555555556	0.657952069716776	0	0.211328976034858	2.51851851851852	0.145969498910675	0.241830065359477	0.437908496732026	0.657952069716776	0
1755643	Archaea_76	tRNA-synt_1c	PF00749.21	0.283950617283951	0	0.736625514403292	0.176954732510288	0	0	0.435626102292769	0	0.220458553791887	0.353909465020576	0	0	0.308054085831864	0	0.530864197530864	0	0.177542621987066	0.353321575543798	0	0	0.530864197530864	0	0	0.883009994121105	0.0887713109935332	1.13639035861258	0	0.703115814226925	0.484420928865373
348193	Archaea_76	Ribosomal_S2	PF00318.20	0	0	0	0	0	0	0	0	0.565543071161049	0	0	1.02621722846442	0	0	0	0	0	0.322097378277154	0.786516853932584	0	0	0	0	2.25093632958801	0	0	0	0	0
530426	Archaea_76	Ribosomal_S13	PF00416.22	0	0	0.286458333333333	0	0	0	0.572916666666667	0	0	0.0625	0	0	0	0	0.786458333333333	0	0.729166666666667	0	0	0	0.565104166666667	0	1.36458333333333	1.78125	0	1.04427083333333	0	0	0
530427	Archaea_76	Ribosomal_S11	PF00411.19	0.393229166666667	0	0	0	0	0.859375	0	0	0	0	0	0.739583333333333	0	0	1.16927083333333	0	0	0.408854166666667	0	0	1.5625	0	0.4609375	0	0	0	0	0	0.765625
659320	Archaea_76	Ribosomal_L1	PF00687.21	0.191740412979351	0	0.445427728613569	0	0	0	0	0	0.668141592920354	0.20353982300885	0	0	0	0	0.244837758112094	0	0.687315634218289	0.443952802359882	0	0.755162241887906	1.20648967551622	0	0	1.43215339233038	0.445427728613569	0.443952802359882	0	0	1.20796460176991
742557	Archaea_76	Ribosomal_S2	PF00318.20	0	0	0.710144927536232	0	0	0	0.304347826086957	0	0	0	0	0	0	0	0.710144927536232	0	0	0	0.495169082125604	0	0	0	0.352657004830918	2.55072463768116	0	1.44927536231884	0	0	0.364734299516908
829172	Archaea_76	Ribosomal_S19	PF00203.21	0	0	0	0	0	0	0	0	3.14814814814815	0	0	0	0	0	0.825925925925926	0	0	0	0	0.192592592592593	0.111111111111111	0	0.440740740740741	0.0740740740740741	0	0	0	0	1.52962962962963
829173	Archaea_76	Ribosomal_L22	PF00237.19	0	0	0	0.864942528735632	0	0	1.23850574712644	0	0.0402298850574713	0	0	0	0	0	0	0	0	0	0	1.44827586206897	0.801724137931034	0	0.477011494252874	1.43965517241379	0	0	0	0	0.92816091954023
829175	Archaea_76	Ribosomal_L16	PF00252.18	0	0	0	0	0	0	0.962962962962963	0	0	0	0	0	0	0	0.303703703703704	0	0	0	0.555555555555556	0	0	0	1.24444444444444	0.681481481481481	0.555555555555556	0	0.540740740740741	0	1.11851851851852
1461374	Archaea_76	tRNA-synt_1d	PF00750.19	0.50346565847511	0.189666036546944	0.00441083805923125	0.378071833648393	0.285444234404537	0	0.386893509766856	0	0.565847511027095	0.189666036546944	0	0.190296156269691	0.467548834278513	0	1.01890359168242	0	0	0.380592312539382	0	0.189666036546944	0.219911783238815	0	0.00441083805923125	0.378701953371141	0.189666036546944	0	0.189666036546944	0.189035916824197	0.80718336483932
1467788	Archaea_76	tRNA-synt_His	PF13393.6	0.312354312354312	0	0.34965034965035	0	0.365967365967366	0.128205128205128	0	0.44988344988345	0.610722610722611	0	0	0	0	1.00932400932401	0	0	0	0	0.538461538461538	0.34965034965035	0.163170163170163	0	0.356643356643357	0.750582750582751	0.678321678321678	0.477855477855478	0	0.703962703962704	2.03962703962704
1467789	Archaea_76	tRNA-synt_His	PF13393.6	0.253521126760563	0	0.464788732394366	0	0.453834115805947	0.377151799687011	1.88575899843505	0.142410015649452	0.982785602503912	0	0	0.236306729264476	0	1.10485133020344	1.85915492957746	0	0	0	1.04694835680751	0.22848200312989	1.29264475743349	0.0250391236306729	0.220657276995305	0.902973395931142	0.123630672926448	1.75899843505477	0	0.940532081377152	1.08137715179969
1516937	Archaea_76	NDK	PF00334.19	0.10239651416122	0	0.710239651416122	0	0	0	0.947712418300654	0	0	0	0	0	1.10239651416122	0.640522875816993	0.633986928104575	0	0	0	0	0.553376906318083	0	0	0	0.252723311546841	0.496732026143791	0.34640522875817	0	0	0
