gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
1549552	Bacteria_71	Ribosomal_L13	PF00572.18	0	0	0.34009009009009	0	0	0.68018018018018	0.68018018018018	0	0.68018018018018	0	0	0	0	0	0.382882882882883	0	1.89189189189189	0.34009009009009	1.23423423423423	0	0.68018018018018	0	0.668918918918919	1.34684684684685	0	1.58333333333333	0.637387387387387	0	1.31081081081081
1711914	Bacteria_71	Ribosomal_L2	PF00181.23	0.366060606060606	0	0.0775757575757576	0	0	0	0.121212121212121	0	0.366060606060606	0	0	0	0	0	0.936969696969697	0	0.0363636363636364	0	1.49333333333333	0	0	0	1.46424242424242	0	0	3.67515151515152	0	0.364848484848485	1.80363636363636
1711915	Bacteria_71	Ribosomal_S19	PF00203.21	0	0	1.56179775280899	0	0	0	0	0	0	0	0	0	0	0	2.97378277153558	0	4.37827715355805	0	0.0749063670411985	0	0	0	0.913857677902622	0	0	2.73033707865169	1.12359550561798	0	0.374531835205993
1711916	Bacteria_71	Ribosomal_L22	PF00237.19	0.751243781094527	0	0.291044776119403	0	0	0	0	0	0	0	0	0	0	0	2.79601990049751	0	0	0	0.751243781094527	0	0.104477611940299	0	0.134328358208955	0.348258706467662	0	1.36069651741294	0	0.748756218905473	2.37313432835821
1711917	Bacteria_71	Ribosomal_S3_C	PF00189.20	0.434343434343434	0	0.307359307359307	0	0.301587301587302	0	0.0274170274170274	0	0	0	0	0	0	0	1.05483405483405	0.155844155844156	0.121212121212121	0.124098124098124	0.435786435786436	0	1.67532467532468	0.435786435786436	0	0.225108225108225	0	2.28427128427128	0.427128427128427	0	0.0909090909090909
1711918	Bacteria_71	Ribosomal_L16	PF00252.18	0	0	0.669047619047619	0	0.502380952380952	0	0.673809523809524	0	0	0.719047619047619	0	0	1.43571428571429	0	3.59047619047619	0.452380952380952	0.514285714285714	0.507142857142857	0	0	0.25952380952381	0.60952380952381	1.36666666666667	0.00952380952380952	0.00238095238095238	1.2547619047619	0.00714285714285714	0	0.561904761904762
1711919	Bacteria_71	Ribosomal_L29	PF00831.23	0	0	0	0	0	0	0.720588235294118	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0.82843137254902	0	0	0.220588235294118	0	1.09313725490196	1.25490196078431	0.740196078431373	0	0	0
1711920	Bacteria_71	Ribosomal_S17	PF00366.20	0.585271317829457	0	0	0	0	0	0.581395348837209	0	0	0	0	0	0.724806201550388	0	1.42635658914729	0	0.720930232558139	0	0.484496124031008	0	0	0	0	0.275193798449612	1.06589147286822	0.248062015503876	0	0.25968992248062	0
1711921	Bacteria_71	Ribosomal_L14	PF00238.19	0.409214092140921	0	0.235772357723577	0	0.818428184281843	0	0	0	0	0	0	0	0.300813008130081	0	1.96747967479675	0	0	0	0.804878048780488	0	0	0	0	0	0.168021680216802	1.20325203252033	0	0.639566395663957	0
1711922	Bacteria_71	ribosomal_L24	PF17136.4	0.222222222222222	0	2.39197530864198	0	0	0	0	0	0	0	0	0	0	0	1.12962962962963	0	0.993827160493827	0	0.935185185185185	0	0	0	0	0	0	3.95987654320988	0	0	0.0555555555555556
1711923	Bacteria_71	Ribosomal_L5	PF00281.19	1.51548269581056	0.548269581056466	0.805100182149363	0	0	0	0	0	0.550091074681239	0	0	0	0	0	1.26047358834244	0	0.510018214936248	0	2.2367941712204	0	0	0	0	1.36794171220401	0.165755919854281	1.92896174863388	0	0.544626593806922	1.06739526411658
1711925	Bacteria_71	Ribosomal_S8	PF00410.19	0	0	1.1077694235589	0	0	0	0.754385964912281	0	0	0.74937343358396	0	0.74937343358396	0	0	0.413533834586466	0	0.300751879699248	0	0.967418546365915	0.411027568922306	0	0	0	0.0200501253132832	0.947368421052632	2.08020050125313	0	0.654135338345865	0
1711926	Bacteria_71	Ribosomal_L6	PF00347.23	0	0	0	0	0	0	0	0	0	0.266304347826087	0.547101449275362	0.00181159420289855	0	0	2.3713768115942	0	1.32971014492754	0	0.547101449275362	0	0.452898550724638	0	0.516304347826087	1.09239130434783	0	1.69021739130435	0	1.63586956521739	0.197463768115942
1711927	Bacteria_71	Ribosomal_L18p	PF00861.22	0	0	0	0	0	0	0.590395480225989	0	0	0.242937853107345	0	0	0	0	2.32203389830508	0	0	0.72316384180791	0.774011299435028	0.740112994350282	0	0	0.00847457627118644	0.426553672316384	0	1.06214689265537	0	0	0.909604519774011
1711930	Bacteria_71	Ribosomal_L27A	PF00828.19	0	0	0	0	0	0	0	0	0	0.498349834983498	0	0	0	0	1.85478547854785	0.732673267326733	0.0396039603960396	0.511551155115512	1.40594059405941	0	0.112211221122112	0	0.0396039603960396	0	0.429042904290429	0.498349834983498	0	0.518151815181518	1.53465346534653
973235	Bacteria_71	IPPT	PF01715.17	0.0317982456140351	0	1.3125	0	0.0932017543859649	0	0.331140350877193	0	0.331140350877193	1.05592105263158	0	0	0.595394736842105	0	1.29385964912281	0.223684210526316	0.388157894736842	0	0	0	0.527412280701754	0	0.325657894736842	1.32456140350877	0	1.44407894736842	0	0.888157894736842	0.276315789473684
1013423	Bacteria_71	RBFA	PF02033.18	0.25062656641604	0	0	1.51378446115288	0	0	0	0	0	0.611528822055138	0	0	0	0	0	0	0	0	0.776942355889724	0	0	0	1.71679197994987	0	0	0.74937343358396	0.388471177944862	0	0.62406015037594
1013424	Bacteria_71	Ribosomal_S15	PF00312.22	0.885057471264368	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0.448275862068966	0	0	0	0.459770114942529	0	0	0	1.68199233716475	0.444444444444444	0	1.15708812260536	1.79310344827586	0	0.885057471264368
1017727	Bacteria_71	UPF0054	PF02130.17	0	0	1.04329004329004	0	0	0	0	0	0	1.52813852813853	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0	1.16017316017316	0	0	0	0	1.06926406926407
828799	Bacteria_71	Ribosomal_L27A	PF00828.19	0	0	0.775641025641026	0	0	0	0	0	0	0.967948717948718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647435897435897	0	0	0
828800	Bacteria_71	SecY	PF00344.20	0.225710014947683	0	0.692077727952167	0	0.390134529147982	0	0.225710014947683	0	0.224962630792227	0.899103139013453	0	0	0.440956651718984	0	1.20403587443946	0.225710014947683	1.35351270553064	0	1.13527653213752	0	0.224962630792227	0	0.835575485799701	0.604633781763827	0	1.85276532137519	0.225710014947683	0.555306427503737	0.458893871449925
828802	Bacteria_71	eIF-1a	PF01176.19	1.19444444444444	0	0.62037037037037	0	1.09259259259259	0	0.736111111111111	0	1.05555555555556	0	0	0	0.587962962962963	0	0.611111111111111	0	1.46759259259259	0.106481481481481	0.763888888888889	1.39814814814815	0	0	0	1.17592592592593	0	2.48148148148148	0	0	0.861111111111111
828803	Bacteria_71	Ribosomal_S13	PF00416.22	0	0	1.42547425474255	0	0	0	0.859078590785908	0	0.414634146341463	0	0	0	0.720867208672087	0	0.447154471544715	0	0.555555555555556	0.409214092140921	0.715447154471545	0	0.758807588075881	0	0.59349593495935	1.65582655826558	0	1.59078590785908	0	0	1.21680216802168
828804	Bacteria_71	Ribosomal_S11	PF00411.19	0	0	2.06299212598425	0	0	0	0.965879265091864	0	0.68503937007874	0.782152230971129	0	0	0.391076115485564	0	0.837270341207349	0	0.745406824146982	0	0.391076115485564	0	0	0	0.257217847769029	3.63517060367454	0	2.54330708661417	0.78740157480315	0.564304461942257	1.96850393700787
828806	Bacteria_71	RNA_pol_L	PF01193.24	0.306910569105691	0	0.305894308943089	0	0.232723577235772	0	0.306910569105691	0	0.334349593495935	0.306910569105691	0	0	0	0	1.0619918699187	0	1.26524390243902	0	0.599593495934959	0.306910569105691	1.46341463414634	0	0	0.00304878048780487	0.459349593495935	2.35670731707317	0.613821138211382	0	1.58028455284553
828807	Bacteria_71	Ribosomal_L17	PF01196.19	1.29864253393665	0	0	0	0.357466063348416	0	0.200603318250377	0	0.844645550527903	0	0	0	0	0	0.920060331825038	0	1.57767722473605	0.909502262443439	0.455505279034691	1.64555052790347	0.911010558069382	0	0.455505279034691	0.903469079939668	0	1.51131221719457	0	1.15686274509804	1.66968325791855
859694	Bacteria_71	RRF	PF01765.19	1.25177304964539	0	1.40780141843972	0	0	0.535460992907801	2.03191489361702	0	0.535460992907801	0.49645390070922	0	0.278368794326241	0.315602836879433	0	0.801418439716312	0	0.306737588652482	0	1.12234042553191	0	0.801418439716312	0	0	0.347517730496454	0.230496453900709	1.31560283687943	0	1.27127659574468	2.46276595744681
859696	Bacteria_71	EF_TS	PF00889.19	0.623030303030303	0	0.364848484848485	0	0.732121212121212	0	0.549090909090909	0	0	0.91030303030303	0	0	0	0	3.49939393939394	0.357575757575758	0.681212121212121	0	0.652121212121212	0.366060606060606	0.104242424242424	0.0484848484848485	0	0.539393939393939	0.732121212121212	1.63030303030303	0.146666666666667	0.732121212121212	2.71636363636364
859697	Bacteria_71	Ribosomal_S2	PF00318.20	0	0	0.796812749003984	0	0.401062416998672	0	0.399734395750332	0	0	0.958831341301461	0	0	0	0	0.823373173970784	0.302788844621514	0	0	0.624169986719788	0	0.185922974767596	0.343957503320053	0	0	0.798140770252324	1.40903054448871	0.448871181938911	0.800796812749004	1.38778220451527
859698	Bacteria_71	Ribosomal_S9	PF00380.19	0	0	0.987080103359173	0	0	0	0	0	0	0	0	0.68733850129199	0	0	0.397932816537468	0	0	0.188630490956072	0.901808785529716	0	1.56072351421189	1.54780361757106	0	0	0	1.94315245478036	0	0	0.69250645994832
1244872	Bacteria_71	Pept_tRNA_hydro	PF01195.19	0.268817204301075	0	0	0	0.0681003584229391	0	0	0	0.270609318996416	1.38709677419355	0	0	0	0	2.26702508960573	0	0.310035842293907	0	0	0	0.0555555555555556	0	0	0.541218637992832	0	1.42831541218638	0	0.494623655913978	0.525089605734767
1323487	Bacteria_71	SmpB	PF01668.18	0.666666666666667	0	0.078740157480315	0	0	0	0.797900262467192	0	0	0	0	0	0	0	1.6010498687664	0	2.27296587926509	0	0	0	0	0	0	0.761154855643045	0	1.05774278215223	0.10498687664042	1.0761154855643	0.692913385826772
