gene_callers_id	source	gene_name	gene_hmm_id	WAM_ALR	WAM_CCR	WAM_IPI	WAM_MAR	WAM_MYS	WAM_PBL	WAM_PJN	WAM_PPR	WAM_PST	WAM_ROL	WAM_SCR	WAM_SGN	WAM_SIS	WAM_TWN	WAR_ALR	WAR_CCR	WAR_IPI	WAR_MAR	WAR_MYS	WAR_PBL	WAR_PJN	WAR_PPR	WAR_PSK	WAR_PST	WAR_RNW	WAR_ROL	WAR_SCR	WAR_SGL	WAR_SIS
8595	Bacteria_71	Ribosomal_L9_C	PF03948.14	0	0.1	0	0	0	0	0	0.512280701754386	0.528070175438596	0	0	0	0	0	0.526315789473684	0.414035087719298	0.656140350877193	0.3	0.0614035087719298	0.264912280701754	0	0	0.180701754385965	0.671929824561403	0.263157894736842	0.349122807017544	0.810526315789474	0.00350877192982456	0.264912280701754
103973	Bacteria_71	RRF	PF01765.19	0	0.502673796791444	0	0	0.267379679144385	0	0.269162210338681	0	0.557932263814617	0	0	0.636363636363636	0	0	0	0.18716577540107	0.361853832442068	0	0	0.793226381461676	0.53475935828877	0.276292335115865	0	0.538324420677362	0	0	0.385026737967914	0	0.344028520499109
113685	Bacteria_71	AICARFT_IMPCHas	PF01808.18	0.219387755102041	0.575680272108844	0.633503401360544	0.128401360544218	0	0.255102040816327	0.651360544217687	0	0.255952380952381	0.216836734693878	0	0	0	0	0.568877551020408	0.329931972789116	0.139455782312925	0.394557823129252	0.275510204081633	0.341836734693878	0.0110544217687075	0	0.486394557823129	0.560374149659864	0.288265306122449	0.255952380952381	0.796768707482993	0.663265306122449	0.342687074829932
152137	Bacteria_71	YajC	PF02699.15	0.912935323383085	0.370646766169154	0.278606965174129	0.104477611940299	0	0.256218905472637	0.191542288557214	0	0.902985074626866	0	0.435323383084577	0.495024875621891	0.189054726368159	0	1	0	0.477611940298507	0.373134328358209	0.0646766169154229	0.557213930348259	0.562189054726368	1	0.639303482587065	0.835820895522388	0.460199004975124	0.621890547263682	0.562189054726368	0.375621890547264	0.549751243781095
158076	Bacteria_71	AICARFT_IMPCHas	PF01808.18	0.0632911392405063	0.423347398030942	0.424753867791842	0.362869198312236	0.282700421940928	0	0.514767932489452	0	0.347398030942335	0.324894514767932	0	0.212376933895921	0.0689170182841069	0	0.29817158931083	0.774964838255978	0.538677918424754	0.423347398030942	0	0.288326300984529	0.423347398030942	0.285513361462729	0.358649789029536	0.805907172995781	0.534458509142053	0.194092827004219	0.654008438818565	0.540084388185654	0.552742616033755
173484	Bacteria_71	Ribonuclease_P	PF00825.18	0.122507122507123	0	0	0	0	0	0	0	0	0	0	0.612535612535613	0.680911680911681	0	0.994301994301994	0.307692307692308	0	0.626780626780627	0	0	0.193732193732194	1	0	0.507122507122507	0	0	0.706552706552707	0.928774928774929	0.982905982905983
1412461	Bacteria_71	Ribosomal_L28	PF00830.19	0.644688644688645	0.615384615384615	0.673992673992674	0.439560439560439	0	0	0	0	0.549450549450549	0	0	0.769230769230769	0.553113553113553	0	0.992673992673993	0.135531135531136	0.545787545787546	0.783882783882784	0.542124542124542	0	1	0.505494505494505	0.897435897435897	1	0	0.996336996336996	0.227106227106227	0	0.553113553113553
1460982	Bacteria_71	Ribosomal_L27A	PF00828.19	0.132352941176471	0.549019607843137	0	0	0.784313725490196	0	0	0	0.735294117647059	0	0	0.735294117647059	0	0	0	0	0.323529411764706	0.715686274509804	0.661764705882353	0.661764705882353	0	0.715686274509804	0.627450980392157	0.656862745098039	0.313725490196078	0.25	0	0.529411764705882	0
1460984	Bacteria_71	Ribosomal_L18p	PF00861.22	0	0.702479338842975	0	0	0	0	0	0.920110192837466	0	0.504132231404959	0.59504132231405	0	0	0	1	0.415977961432507	0.779614325068871	0	0.31129476584022	0	0.495867768595041	0.523415977961432	1	0.977961432506887	0.449035812672176	0.991735537190083	1	0.730027548209366	0.815426997245179
1460985	Bacteria_71	Ribosomal_L6	PF00347.23	0	0.700900900900901	0.318918918918919	0	0	0.387387387387387	0.682882882882883	0.459459459459459	0.482882882882883	0.0648648648648649	0.542342342342342	0	0.542342342342342	0.544144144144144	0.673873873873874	0.812612612612613	0.383783783783784	0.313513513513514	0.497297297297297	0	0.601801801801802	0.634234234234234	0.891891891891892	1	0.430630630630631	0.567567567567568	0.992792792792793	0.601801801801802	0.951351351351351
1460986	Bacteria_71	Ribosomal_S8	PF00410.19	0	0.285714285714286	0.2531328320802	0.571428571428571	0	0	0.609022556390977	0	0.774436090225564	0.621553884711779	0	0	0	0	0.867167919799499	0.634085213032581	0.536340852130326	0	0	0.799498746867168	0.388471177944862	0.644110275689223	0.2531328320802	0.681704260651629	0.847117794486215	0.724310776942356	1	0.87218045112782	0.0350877192982456
1479839	Bacteria_71	Exonuc_VII_L	PF02601.15	0	0.390710382513661	0.209016393442623	0	0	0.467213114754098	0.39207650273224	0.359289617486339	0.556010928961749	0	0.307377049180328	0.542349726775956	0.192622950819672	0	0.543715846994536	0.204918032786885	0	0.581967213114754	0	0	0.474043715846995	0.60792349726776	0.762295081967213	0.525956284153005	0.183060109289617	0.423497267759563	0.9275956284153	0.383879781420765	0
1533774	Bacteria_71	Ribosomal_S11	PF00411.19	0.793010752688172	1	1	0	0.134408602150538	0	0.169354838709677	0.198924731182796	0.583333333333333	0.120967741935484	0	0.258064516129032	0.537634408602151	0	1	0.516129032258065	0.849462365591398	0.21505376344086	0.314516129032258	0.475806451612903	1	0.110215053763441	0.21505376344086	0	0	0.376344086021505	0.827956989247312	0	0.596774193548387
1533775	Bacteria_71	Ribosomal_S13	PF00416.22	0.444444444444444	0.828042328042328	0.698412698412698	0.285714285714286	0	0	0.510582010582011	0.386243386243386	0	0.510582010582011	0.19047619047619	0.71957671957672	0.19047619047619	0.378306878306878	1	0.515873015873016	1	0.828042328042328	1	0.658730158730159	0.806878306878307	0.796296296296296	0	0.685185185185185	0.931216931216931	0.727513227513228	0.833333333333333	0.537037037037037	0.664021164021164
1533777	Bacteria_71	eIF-1a	PF01176.19	0	0.703703703703704	0.347222222222222	0.138888888888889	0.231481481481481	0	0	0	0	0.606481481481482	0.384259259259259	0.921296296296296	0.171296296296296	0	0.24537037037037	0	0.546296296296296	0.662037037037037	0.592592592592593	0	0.564814814814815	0.162037037037037	0.851851851851852	0.856481481481482	0.189814814814815	0.546296296296296	1	0	0.0925925925925926
979200	Bacteria_71	Ribosomal_L17	PF01196.19	0.378787878787879	0.568870523415978	0.626721763085399	0.349862258953168	0	0.573002754820937	0.207988980716253	0.727272727272727	0.524793388429752	0	0.415977961432507	0	0.415977961432507	0	0.479338842975207	0.0358126721763085	0.808539944903581	0.555096418732782	0.246556473829201	0.274104683195592	0.960055096418733	0.71900826446281	0.207988980716253	0.772727272727273	0.369146005509642	0.198347107438017	0.801652892561983	0.0275482093663912	0.327823691460055
1031110	Bacteria_71	SecE	PF00584.20	0.666666666666667	0.661800486618005	0	0	0	0	0	0.472019464720195	0	0.335766423357664	0	0	0.591240875912409	0.245742092457421	0	0.306569343065693	0	0.194647201946472	0	0.145985401459854	0.86374695863747	1	0	0.987834549878346	0	0.4330900243309	0.861313868613139	0.754257907542579	0.381995133819951
1032308	Bacteria_71	RsfS	PF02410.15	0	0	0	0.427536231884058	0	0	0.989130434782609	0.547101449275362	0.489130434782609	0	0	0	0	0	0.753623188405797	0	0.77536231884058	0.0905797101449275	0	0	0.818840579710145	0	0	0.855072463768116	0.0905797101449275	0.242753623188406	0.989130434782609	0.304347826086957	0
1037526	Bacteria_71	Chorismate_synt	PF01264.21	0	0	0	0	0	0	0.295668549905838	0	0.382297551789077	0	0.284369114877589	0.514124293785311	0	0	0.602636534839925	0.267419962335217	0.361581920903955	0.227871939736347	0	0.508474576271186	0	0.386064030131827	0	0.870056497175141	0.31638418079096	0.310734463276836	0.764595103578154	0	0
735950	Bacteria_71	Ribosomal_S6	PF01250.17	0.899305555555556	0	0	0	0	0	0	0	0	0	0	0.899305555555556	0.1875	0	0	0.4375	0.621527777777778	0.975694444444444	0	0.121527777777778	0.791666666666667	0	0.993055555555556	0.822916666666667	0	1	0.84375	0.677083333333333	0.934027777777778
735951	Bacteria_71	Pept_tRNA_hydro	PF01195.19	0.283082077051926	0.73534338358459	0.309882747068677	0	0.391959798994975	0	0.353433835845896	0.447236180904523	0	0	0.494137353433836	0	0.247906197654941	0	0.725293132328308	0.966499162479062	0.834170854271357	0.103852596314908	0.393634840871022	0.514237855946399	0.564489112227806	0.795644891122278	0.201005025125628	0.953098827470687	0.448911222780569	0.90284757118928	0.767169179229481	0.309882747068677	0.254606365159129
867798	Bacteria_71	SecY	PF00344.20	0.136404697380307	0.147244805781391	0.214995483288166	0	0.457091237579042	0.104787714543812	0.604336043360434	0.182475158084914	0.409214092140921	0.172538392050587	0	0.146341463414634	0	0.272809394760614	0.631436314363144	0.14453477868112	0.46070460704607	0	0.695573622402891	0.598915989159892	0.766937669376694	0.550135501355014	0.304426377597109	0.672990063233966	0.381210478771454	0.496838301716351	0.71093044263776	0.291779584462511	0.815718157181572
867799	Bacteria_71	Ribosomal_L27A	PF00828.19	0.633333333333333	0.505128205128205	0	0.492307692307692	0.517948717948718	0.397435897435897	0.394871794871795	0	0.402564102564103	0.612820512820513	0	0	0.441025641025641	0	0.525641025641026	0	0.651282051282051	0.387179487179487	0.764102564102564	0.843589743589744	0.212820512820513	0.738461538461539	0.882051282051282	0.838461538461538	0	0.61025641025641	1	0.912820512820513	0.443589743589744
366101	Bacteria_71	RecO_C	PF02565.15	0.523611111111111	0.806944444444444	0.325	0.415277777777778	0	0.209722222222222	0.461111111111111	0	0.209722222222222	0.395833333333333	0.391666666666667	0.209722222222222	0.495833333333333	0.0430555555555555	0.258333333333333	0	0.709722222222222	0.9375	0.431944444444444	0.566666666666667	0.441666666666667	0.905555555555556	0.641666666666667	0.3875	0.419444444444444	0.284722222222222	0.851388888888889	0	0.698611111111111
375038	Bacteria_71	SmpB	PF01668.18	0.157464212678937	0.52760736196319	0.30879345603272	0	0	0	0.282208588957055	0.820040899795501	0.67280163599182	0	0	0	0	0	0.701431492842536	0.885480572597137	0.30879345603272	0	0	0.699386503067485	0.918200408997955	0.738241308793456	0.570552147239264	0.52760736196319	0.975460122699386	0.492842535787321	0.613496932515337	0	0.822085889570552
397599	Bacteria_71	Ribosomal_S7	PF00177.21	0	0.961616161616162	0.0383838383838384	0.24040404040404	0	0	0.464646464646465	0.498989898989899	0.745454545454545	0.44040404040404	0.125252525252525	0.878787878787879	0.660606060606061	0.125252525252525	0.886868686868687	0.775757575757576	0.664646464646465	0	0.804040404040404	0.21010101010101	0	0.545454545454545	0.505050505050505	0.426262626262626	0.486868686868687	0.470707070707071	0.15959595959596	0	0.612121212121212
437855	Bacteria_71	Ham1p_like	PF01725.16	0	0.740196078431373	0	0	0.536764705882353	0	0	0	0.325980392156863	0	0	0	0	0	0	0	0.348039215686274	0.91421568627451	0	0	0.651960784313726	0.321078431372549	0	0	0.845588235294118	0.666666666666667	0	0	0.370098039215686
441327	Bacteria_71	Ribosomal_L21p	PF00829.21	0.735849056603774	0.518867924528302	0	0	0	0	0.867924528301887	0.622641509433962	0.39622641509434	0	0	0	0	0.289308176100629	0.528301886792453	0.921383647798742	0.39622641509434	0.924528301886792	0	0	0	0.943396226415094	0.89937106918239	0.474842767295597	0	0.836477987421384	0.474842767295597	0.462264150943396	0.877358490566038
446569	Bacteria_71	Ribosomal_L19	PF01245.20	0	0.330845771144279	0.507462686567164	0	0.552238805970149	0.616915422885572	0.243781094527363	0.559701492537313	0	0.509950248756219	0	0.477611940298507	0	0	0.480099502487562	0.0174129353233831	0.68407960199005	0	0	0.825870646766169	0.935323383084577	0.746268656716418	0.218905472636816	1	0	0.373134328358209	1	0	0.338308457711443
446570	Bacteria_71	tRNA_m1G_MT	PF01746.21	0	0.830623306233062	0.653116531165312	0.409214092140921	0	0.403794037940379	0.552845528455285	0.666666666666667	0.279132791327913	0	0	0.600271002710027	0	0	0.836043360433604	0.388888888888889	0.349593495934959	0.440379403794038	0.806233062330623	0.697831978319783	0.940379403794038	0.853658536585366	0.745257452574526	0.897018970189702	0.407859078590786	0.695121951219512	0.827913279132791	0	0.407859078590786
446571	Bacteria_71	Ribosomal_S16	PF00886.19	0	0.955555555555556	0.555555555555556	0	0	0	0.537037037037037	0	0	0	0	0.581481481481481	0	0	0.977777777777778	1	0.559259259259259	0.944444444444444	0.344444444444444	0	0.574074074074074	0.862962962962963	0.307407407407407	1	0.333333333333333	0.155555555555556	0.825925925925926	0	0.477777777777778
493009	Bacteria_71	UPF0054	PF02130.17	0	0.915221579961464	0.140655105973025	0.223506743737958	0.420038535645472	0.499036608863199	0.79383429672447	0.805394990366089	0.290944123314065	0.470134874759152	0	0.358381502890173	0.48747591522158	0	0.290944123314065	0.826589595375723	0.859344894026975	0.865125240847784	0.458574181117534	0	0.394990366088632	0.917148362235068	0.273603082851638	0.48747591522158	0.645472061657033	0.807321772639692	0.892100192678227	0.400770712909441	0.157996146435453
1237058	Bacteria_71	Ribosomal_S2	PF00318.20	0	0	0.514336917562724	0	0	0.589605734767025	0.327956989247312	0.164874551971326	0.732974910394265	0	0	0	0	0	0	0.818996415770609	0.422939068100358	0.270609318996416	0.42831541218638	0	0.10573476702509	0.67741935483871	0.725806451612903	0.42831541218638	0.173835125448029	0.175627240143369	0.664874551971326	0	0.836917562724014
1248065	Bacteria_71	Ribosomal_S10	PF00338.22	0	0	0	0	0	0	0.00323624595469255	0	0.831715210355987	0	0	0	0	0	0	0	0	0	0	0	0.779935275080906	0	0	0	0.103559870550162	0.110032362459547	0.391585760517799	0	0
1248066	Bacteria_71	Ribosomal_L3	PF00297.22	0.098981077147016	0.4745269286754	0.317321688500728	0.245997088791849	0.117903930131004	0.21688500727802	0.234352256186317	0	0	0	0	0.352256186317322	0.202328966521106	0	0.307132459970888	0	0.272197962154294	0.436681222707424	0	0.114992721979622	0.218340611353712	0.393013100436681	0.733624454148472	0.867540029112082	0.241630276564774	0.163027656477438	0.503639010189229	0	0.51528384279476
1248067	Bacteria_71	Ribosomal_L4	PF00573.22	0.538461538461538	0.453996983408748	0	0.532428355957768	0.107088989441931	0.227752639517345	0.0196078431372549	0	0	0	0	0.399698340874811	0	0	0	0.455505279034691	0.778280542986425	0.657616892911011	0.197586726998492	0.695324283559578	0.63499245852187	0.711915535444947	0	0.930618401206636	0.763197586726998	0.618401206636501	0.98340874811463	0	0.85972850678733
1248068	Bacteria_71	Ribosomal_L23	PF00276.20	0.0681003584229391	0	0	0.444444444444444	0	0.734767025089606	1	0.594982078853047	0.910394265232975	0	0	0.519713261648746	0.537634408602151	0.125448028673835	0.541218637992832	0.379928315412186	0.96415770609319	0	0.304659498207885	0.720430107526882	0	1	0	0.942652329749104	0	0.827956989247312	1	0	0.903225806451613
1248069	Bacteria_71	Ribosomal_L2	PF00181.23	0.0454545454545454	0	0	0.300699300699301	0	0.524475524475524	0.276223776223776	0.261072261072261	0.325174825174825	0.167832167832168	0	0.72960372960373	0.264568764568765	0.214452214452214	0.604895104895105	0.494172494172494	0.797202797202797	0.474358974358974	0.593240093240093	0.497668997668998	0.688811188811189	0.728438228438228	0.477855477855478	1	0.579254079254079	0.0780885780885781	1	0.34965034965035	0.778554778554779
1248070	Bacteria_71	Ribosomal_S19	PF00203.21	0.822695035460993	0.531914893617021	0.25531914893617	0	0	0	1	0	0.49645390070922	0.535460992907801	0	0	0.666666666666667	0	0.921985815602837	0.904255319148936	0	0	0.336879432624113	0	0.624113475177305	0.75177304964539	0.797872340425532	0.886524822695035	0.652482269503546	0.971631205673759	0.563829787234043	0.531914893617021	0.407801418439716
1248071	Bacteria_71	Ribosomal_L22	PF00237.19	0.502824858757062	0.855932203389831	0.0395480225988701	0	0.621468926553672	0.423728813559322	0	0.612994350282486	0.451977401129944	0.209039548022599	0	0.514124293785311	0.607344632768362	0	0.92090395480226	0.915254237288136	0	0.203389830508475	0.412429378531073	0.423728813559322	0	0.624293785310734	0.505649717514124	0.949152542372881	0	0.621468926553672	1	0.426553672316384	0.69774011299435
1248072	Bacteria_71	Ribosomal_S3_C	PF00189.20	0.586894586894587	0.863247863247863	0	0.213675213675214	0.524216524216524	0.212250712250712	0	0.116809116809117	0.353276353276353	0.413105413105413	0.43019943019943	0.87037037037037	0.121082621082621	0	0.256410256410256	0.717948717948718	0.202279202279202	0.323361823361823	0.180911680911681	0.508547008547009	0.759259259259259	0.998575498575498	0.841880341880342	0.544159544159544	0.682336182336182	1	0.868945868945869	0.143874643874644	0.0170940170940171
1248073	Bacteria_71	Ribosomal_L16	PF00252.18	0.423809523809524	0.785714285714286	0.116666666666667	0.35952380952381	0	0.307142857142857	0.4	0.988095238095238	0.740476190476191	0	0.619047619047619	0	0.45	0	0.357142857142857	0.226190476190476	0.35952380952381	0.380952380952381	0.357142857142857	0.657142857142857	0.673809523809524	0.576190476190476	0.661904761904762	0.533333333333333	0.680952380952381	0.742857142857143	0.638095238095238	0.811904761904762	0
1248074	Bacteria_71	Ribosomal_L29	PF00831.23	1	0	0.952380952380952	0	0	0.533333333333333	1	0.461904761904762	0	0	0	0	0	0	0.719047619047619	0.857142857142857	0	0	0	0	0.857142857142857	0	0.719047619047619	1	0.719047619047619	1	0.10952380952381	0.595238095238095	0
1248075	Bacteria_71	Ribosomal_S17	PF00366.20	0.238095238095238	0.157509157509158	0.0989010989010989	0.926739926739927	0	0	0.893772893772894	0	0	0.450549450549451	0	0.282051282051282	0	0	0.575091575091575	0	0.765567765567766	0	0.52014652014652	0	0.205128205128205	0	0.736263736263736	0.750915750915751	0	0.978021978021978	1	0	0
1248076	Bacteria_71	Ribosomal_L14	PF00238.19	0	0.917312661498708	0.449612403100775	0.423772609819121	0	0	0.788113695090439	0	0.558139534883721	0.395348837209302	0	0.772609819121447	0.498708010335917	0	0.917312661498708	0.0310077519379845	0.227390180878553	0.385012919896641	0.162790697674419	0.741602067183463	0.633074935400517	0.0956072351421189	0	0.806201550387597	0.777777777777778	0.563307493540052	1	0.108527131782946	0
1248077	Bacteria_71	ribosomal_L24	PF17136.4	0.27027027027027	0.498498498498498	0.858858858858859	0.399399399399399	0.444444444444444	0	0	0.837837837837838	0.18018018018018	0.963963963963964	0	0.531531531531532	0.327327327327327	0	0	0.864864864864865	0	0.900900900900901	0.954954954954955	0.048048048048048	0.105105105105105	1	0	0.123123123123123	0.453453453453453	0.417417417417417	1	1	0.915915915915916
1248078	Bacteria_71	Ribosomal_L5	PF00281.19	0.225538971807629	0.250414593698176	0.537313432835821	0.0116086235489221	0	0	0.626865671641791	0	0	0.401326699834163	0	0	0	0.469320066334992	0.786069651741294	0.860696517412935	0.61028192371476	0.600331674958541	0.500829187396352	0.643449419568823	0.348258706467662	1	0.290215588723051	0.248756218905473	0.247097844112769	0.265339966832504	0.955223880597015	0.625207296849088	0.552238805970149
1290518	Bacteria_71	RBFA	PF02033.18	0	0.449404761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806547619047619	0.449404761904762	0	0	0	0	0	0.160714285714286	0
1304483	Bacteria_71	RuvX	PF03652.15	0	0	0	0	0	0	0	0.283950617283951	0	0	0	0.42962962962963	0	0	0.37037037037037	0.750617283950617	0.246913580246914	0	0	0.0172839506172839	0.918518518518518	0.377777777777778	0.37283950617284	0	0	0.950617283950617	1	0	0.0172839506172839
